70769388,70769386,2017-12-22 10:55:10
70769388,70769378,2017-12-22 11:26:29
70769387,70769382,2017-12-22 12:00:36
70769385,70769384,2017-12-22 12:30:26
70769380,70769383,2017-12-22 12:56:25
70769385,70769379,2017-12-22 13:25:29
70769384,70769381,2017-12-22 13:55:44
70769384,70769379,2017-12-22 14:26:32
70769380,70769381,2017-12-22 14:58:30
70769381,70769382,2017-12-22 15:25:10
70769378,70769388,2017-12-22 15:57:31
70769383,70769378,2017-12-22 16:29:06
70769384,70769383,2017-12-22 16:57:18
70769378,70769378,2017-12-22 17:28:33
70769382,70769380,2017-12-22 18:03:30
70769381,70769380,2017-12-22 18:34:38
70769381,70769385,2017-12-22 19:03:30
70769383,70769385,2017-12-22 19:29:15
70769383,70769388,2017-12-22 19:56:36
70769382,70769383,2017-12-22 20:25:37
70769382,70769387,2017-12-22 20:55:52
70769379,70769388,2017-12-22 21:29:11
70769379,70769381,2017-12-22 22:02:38
70769381,70769380,2017-12-22 22:37:04
70769384,70769384,2017-12-22 23:08:54
70769380,70769387,2017-12-22 23:39:41
70769380,70769379,2017-12-23 00:14:24
70769382,70769382,2017-12-23 00:40:44
70769388,70769385,2017-12-23 01:12:38
70769379,70769387,2017-12-23 01:45:59
70769383,70769380,2017-12-23 02:16:16
70769379,70769380,2017-12-23 02:47:12
70769379,70769378,2017-12-23 03:15:03
70769379,70769379,2017-12-23 03:45:59
70769386,70769388,2017-12-23 04:17:32
70769380,70769385,2017-12-23 04:48:14
70769385,70769388,2017-12-23 05:17:29
70769382,70769384,2017-12-23 05:46:38
70769379,70769388,2017-12-23 06:15:48
70769383,70769383,2017-12-23 06:48:05
70769388,70769381,2017-12-23 07:19:11
70769384,70769379,2017-12-23 07:50:41
70769378,70769381,2017-12-23 08:23:23
70769387,70769379,2017-12-23 08:53:00
70769384,70769386,2017-12-23 09:22:20
70769381,70769379,2017-12-23 09:53:37
70769378,70769378,2017-12-23 10:27:10
70769378,70769387,2017-12-23 10:57:32
70769386,70769378,2017-12-23 11:27:35
70769382,70769383,2017-12-23 12:02:14
70769388,70769385,2017-12-23 12:32:53
70769388,70769388,2017-12-23 13:03:28
70769385,70769378,2017-12-23 13:32:56
70769386,70769383,2017-12-23 14:04:00
70769388,70769380,2017-12-23 14:35:23
70769378,70769380,2017-12-23 15:06:36
70769386,70769379,2017-12-23 15:40:26
70769380,70769379,2017-12-23 16:11:55
70769384,70769387,2017-12-23 16:43:48
70769386,70769383,2017-12-23 17:14:26
70769381,70769386,2017-12-23 17:43:31
70769382,70769383,2017-12-23 18:16:36
70769383,70769381,2017-12-23 18:50:02
70769382,70769384,2017-12-23 19:22:26
70769386,70769388,2017-12-23 19:52:06
70769383,70769378,2017-12-23 20:24:02
70769384,70769378,2017-12-23 20:54:13
70769378,70769386,2017-12-23 21:25:52
70769386,70769383,2017-12-23 21:54:16
70769388,70769379,2017-12-23 22:27:06
70769379,70769380,2017-12-23 22:56:57
70769384,70769380,2017-12-23 23:26:12
70769387,70769384,2017-12-23 23:54:41
70769385,70769382,2017-12-24 00:24:13
70769382,70769387,2017-12-24 00:56:15
70769386,70769379,2017-12-24 01:28:33
70769383,70769379,2017-12-24 02:01:21
70769388,70769386,2017-12-24 02:36:21
70769381,70769378,2017-12-24 03:06:36
70769379,70769386,2017-12-24 03:39:19
70769381,70769383,2017-12-24 04:13:15
70769387,70769384,2017-12-24 04:49:26
70769382,70769385,2017-12-24 05:17:40
70769382,70769388,2017-12-24 05:51:42
70769386,70769383,2017-12-24 06:17:49
70769384,70769386,2017-12-24 06:52:46
70769381,70769378,2017-12-24 07:25:56
70769384,70769386,2017-12-24 07:55:36
70769383,70769388,2017-12-24 08:27:12
70769380,70769382,2017-12-24 08:58:18
70769383,70769387,2017-12-24 09:28:15
70769384,70769378,2017-12-24 09:56:34
70769380,70769385,2017-12-24 10:26:20
70769380,70769382,2017-12-24 10:54:37
70769381,70769379,2017-12-24 11:28:21
70769378,70769383,2017-12-24 11:56:43
70769386,70769378,2017-12-24 12:26:13
70769379,70769378,2017-12-24 12:57:16
70769380,70769382,2017-12-24 13:28:23
70769386,70769382,2017-12-24 13:57:20
70769383,70769385,2017-12-24 14:29:28
70769387,70769388,2017-12-24 15:01:44
70769383,70769381,2017-12-24 15:31:18
70769388,70769380,2017-12-24 15:58:36
70769382,70769384,2017-12-24 16:31:37
70769386,70769381,2017-12-24 17:00:36
70769381,70769387,2017-12-24 17:31:54
70769380,70769379,2017-12-24 18:04:15
70769385,70769378,2017-12-24 18:39:26
70769383,70769385,2017-12-24 19:07:58
70769379,70769385,2017-12-24 19:37:30
70769382,70769380,2017-12-24 20:08:44
70769382,70769387,2017-12-24 20:38:28
70769383,70769380,2017-12-24 21:05:04
70769381,70769380,2017-12-24 21:35:19
70769383,70769386,2017-12-24 22:10:02
70769387,70769378,2017-12-24 22:44:21
70769382,70769387,2017-12-24 23:15:00
70769378,70769388,2017-12-24 23:46:18
70769384,70769378,2017-12-25 00:19:18
70769380,70769378,2017-12-25 00:50:55
70769380,70769387,2017-12-25 01:20:53
70769381,70769380,2017-12-25 01:49:11
70769388,70769387,2017-12-25 02:19:17
70769378,70769386,2017-12-25 02:50:51
70769383,70769382,2017-12-25 03:20:12
70769382,70769380,2017-12-25 03:52:57
70769387,70769388,2017-12-25 04:22:28
70769380,70769384,2017-12-25 04:53:23
70769381,70769384,2017-12-25 05:28:25
70769380,70769379,2017-12-25 05:58:24
70769388,70769378,2017-12-25 06:31:50
70769382,70769385,2017-12-25 07:03:57
70769383,70769388,2017-12-25 07:36:30
70769378,70769380,2017-12-25 08:07:14
70769382,70769379,2017-12-25 08:37:31
70769384,70769383,2017-12-25 09:10:50
70769381,70769382,2017-12-25 09:40:23
70769382,70769379,2017-12-25 10:13:57
70769380,70769386,2017-12-25 10:43:02
70769385,70769378,2017-12-25 11:16:11
70769382,70769386,2017-12-25 11:44:55
70769387,70769384,2017-12-25 12:15:05
70769385,70769383,2017-12-25 12:45:20
70769385,70769380,2017-12-25 13:16:09
70769388,70769378,2017-12-25 13:44:45
70769382,70769386,2017-12-25 14:14:44
70769386,70769379,2017-12-25 14:47:40
70769380,70769388,2017-12-25 15:15:48
70769386,70769386,2017-12-25 15:49:54
70769384,70769387,2017-12-25 16:21:41
70769381,70769384,2017-12-25 16:51:05
70769378,70769382,2017-12-25 17:17:20
70769386,70769378,2017-12-25 17:49:05
70769379,70769380,2017-12-25 18:20:14
70769384,70769382,2017-12-25 18:52:24
70769386,70769381,2017-12-25 19:23:58
70769381,70769386,2017-12-25 19:58:55
70769381,70769384,2017-12-25 20:31:00
70769383,70769378,2017-12-25 21:03:05
70769385,70769384,2017-12-25 21:36:24
70769385,70769379,2017-12-25 22:05:47
70769385,70769378,2017-12-25 22:37:41
70769380,70769385,2017-12-25 23:08:14
70769382,70769387,2017-12-25 23:37:14
70769379,70769388,2017-12-26 00:07:54
70769387,70769383,2017-12-26 00:40:02
70769379,70769383,2017-12-26 01:12:59
70769386,70769381,2017-12-26 01:43:55
70769384,70769383,2017-12-26 02:13:05
70769380,70769383,2017-12-26 02:44:01
70769387,70769380,2017-12-26 03:14:03
70769378,70769385,2017-12-26 03:47:31
70769387,70769380,2017-12-26 04:20:52
70769381,70769385,2017-12-26 04:50:34
70769380,70769379,2017-12-26 05:19:20
70769379,70769379,2017-12-26 05:51:27
70769387,70769379,2017-12-26 06:23:28
70769380,70769379,2017-12-26 06:53:36
70769387,70769385,2017-12-26 07:27:57
70769383,70769383,2017-12-26 07:58:28
70769387,70769380,2017-12-26 08:27:48
70769388,70769381,2017-12-26 09:01:21
70769385,70769386,2017-12-26 09:34:06
70769384,70769382,2017-12-26 10:07:50
70769381,70769380,2017-12-26 10:39:19
70769384,70769384,2017-12-26 11:10:18
70769379,70769384,2017-12-26 11:43:04
70769379,70769387,2017-12-26 12:12:28
70769384,70769385,2017-12-26 12:42:48
70769384,70769387,2017-12-26 13:13:48
70769388,70769386,2017-12-26 13:47:43
70769381,70769384,2017-12-26 14:16:35
70769378,70769379,2017-12-26 14:48:57
70769382,70769384,2017-12-26 15:17:10
70769383,70769385,2017-12-26 15:44:29
70769380,70769387,2017-12-26 16:17:23
70769378,70769381,2017-12-26 16:46:21
70769381,70769381,2017-12-26 17:18:37
70769386,70769388,2017-12-26 17:48:12
70769383,70769388,2017-12-26 18:17:55
70769379,70769386,2017-12-26 18:45:49
70769382,70769380,2017-12-26 19:21:14
70769387,70769386,2017-12-26 19:53:58
70769384,70769385,2017-12-26 20:24:13
70769385,70769378,2017-12-26 20:52:46
70769383,70769378,2017-12-26 21:23:30
70769378,70769384,2017-12-26 21:53:36
70769379,70769384,2017-12-26 22:23:39
70769388,70769388,2017-12-26 22:54:11
70769383,70769388,2017-12-26 23:24:00
70769382,70769379,2017-12-26 23:56:04
70769385,70769385,2017-12-27 00:24:16
70769388,70769379,2017-12-27 00:54:08
70769387,70769379,2017-12-27 01:26:17
70769378,70769388,2017-12-27 01:53:58
70769379,70769386,2017-12-27 02:25:19
70769386,70769383,2017-12-27 02:53:21
70769384,70769379,2017-12-27 03:25:57
70769383,70769385,2017-12-27 03:59:46
70769378,70769385,2017-12-27 04:29:42
70769380,70769388,2017-12-27 05:00:24
70769386,70769383,2017-12-27 05:29:00
70769380,70769385,2017-12-27 06:00:54
70769387,70769382,2017-12-27 06:34:38
70769386,70769378,2017-12-27 07:03:54
70769381,70769380,2017-12-27 07:31:40
70769378,70769385,2017-12-27 08:04:07
70769383,70769386,2017-12-27 08:33:22
70769388,70769386,2017-12-27 09:00:45
70769379,70769386,2017-12-27 09:29:15
70769385,70769381,2017-12-27 10:00:36
70769384,70769382,2017-12-27 10:32:40
70769378,70769383,2017-12-27 11:02:15
70769383,70769379,2017-12-27 11:33:21
70769379,70769381,2017-12-27 12:01:56
70769388,70769380,2017-12-27 12:34:13
70769387,70769384,2017-12-27 13:02:23
70769385,70769384,2017-12-27 13:33:27
70769388,70769378,2017-12-27 14:06:54
70769382,70769383,2017-12-27 14:36:50
70769382,70769387,2017-12-27 15:10:19
70769381,70769388,2017-12-27 15:39:15
70769385,70769386,2017-12-27 16:10:35
70769385,70769381,2017-12-27 16:38:08
70769378,70769384,2017-12-27 17:06:58
70769382,70769382,2017-12-27 17:40:33
70769383,70769384,2017-12-27 18:13:11
70769382,70769380,2017-12-27 18:49:48
70769382,70769380,2017-12-27 19:18:39
70769383,70769384,2017-12-27 19:51:38
70769380,70769383,2017-12-27 20:20:20
70769386,70769384,2017-12-27 20:50:11
70769379,70769384,2017-12-27 21:19:28
70769380,70769380,2017-12-27 21:46:35
70769388,70769380,2017-12-27 22:18:11
70769382,70769378,2017-12-27 22:47:52
70769378,70769387,2017-12-27 23:18:22
70769384,70769386,2017-12-27 23:49:18
70769379,70769386,2017-12-28 00:23:21
70769383,70769383,2017-12-28 00:58:23
70769388,70769386,2017-12-28 01:29:18
70769381,70769386,2017-12-28 01:59:09
70769382,70769388,2017-12-28 02:28:57
70769387,70769388,2017-12-28 03:00:23
70769380,70769382,2017-12-28 03:27:57
70769380,70769381,2017-12-28 03:58:01
70769382,70769379,2017-12-28 04:27:47
70769380,70769378,2017-12-28 04:54:50
70769388,70769384,2017-12-28 05:24:08
70769383,70769388,2017-12-28 05:56:14
70769386,70769385,2017-12-28 06:26:46
70769387,70769385,2017-12-28 06:59:27
70769379,70769384,2017-12-28 07:27:36
70769383,70769385,2017-12-28 07:58:06
70769384,70769385,2017-12-28 08:27:43
70769383,70769378,2017-12-28 09:00:29
70769379,70769388,2017-12-28 09:33:38
70769387,70769384,2017-12-28 10:06:18
70769379,70769387,2017-12-28 10:39:25
70769385,70769385,2017-12-28 11:08:06
70769384,70769385,2017-12-28 11:39:39
70769385,70769378,2017-12-28 12:06:55
70769383,70769381,2017-12-28 12:38:11
70769379,70769385,2017-12-28 13:10:41
70769386,70769387,2017-12-28 13:43:23
70769382,70769380,2017-12-28 14:15:44
70769384,70769385,2017-12-28 14:47:38
70769378,70769384,2017-12-28 15:16:54
70769381,70769380,2017-12-28 15:49:00
70769382,70769381,2017-12-28 16:21:17
70769384,70769382,2017-12-28 16:53:31
70769386,70769388,2017-12-28 17:20:43
70769384,70769382,2017-12-28 17:48:42
70769383,70769386,2017-12-28 18:21:06
70769379,70769384,2017-12-28 18:53:18
70769383,70769384,2017-12-28 19:23:22
70769385,70769388,2017-12-28 19:53:33
70769379,70769382,2017-12-28 20:23:56
70769379,70769388,2017-12-28 20:59:53
70769383,70769387,2017-12-28 21:32:49
70769380,70769386,2017-12-28 22:03:09
70769387,70769378,2017-12-28 22:32:37
70769379,70769379,2017-12-28 23:03:32
70769384,70769384,2017-12-28 23:32:19
70769381,70769378,2017-12-29 00:04:54
70769382,70769380,2017-12-29 00:36:06
70769380,70769379,2017-12-29 01:04:14
70769387,70769381,2017-12-29 01:34:37
70769388,70769382,2017-12-29 02:04:36
70769382,70769388,2017-12-29 02:33:24
70769379,70769378,2017-12-29 03:06:03
70769385,70769386,2017-12-29 03:35:09
70769388,70769384,2017-12-29 04:03:54
70769379,70769379,2017-12-29 04:31:32
70769378,70769385,2017-12-29 05:01:50
70769387,70769383,2017-12-29 05:33:48
70769386,70769383,2017-12-29 06:03:59
70769384,70769387,2017-12-29 06:33:42
70769388,70769382,2017-12-29 07:01:19
70769388,70769383,2017-12-29 07:29:49
70769384,70769381,2017-12-29 08:00:30
70769378,70769388,2017-12-29 08:32:00
70769386,70769380,2017-12-29 09:03:33
70769384,70769385,2017-12-29 09:36:03
70769379,70769384,2017-12-29 10:07:40
70769388,70769384,2017-12-29 10:39:04
70769388,70769385,2017-12-29 11:10:31
70769381,70769388,2017-12-29 11:40:10
70769388,70769384,2017-12-29 12:11:51
70769382,70769387,2017-12-29 12:44:29
70769380,70769387,2017-12-29 13:12:48
70769386,70769378,2017-12-29 13:44:27
70769379,70769378,2017-12-29 14:11:00
70769381,70769385,2017-12-29 14:41:45
70769386,70769388,2017-12-29 15:17:08
70769388,70769386,2017-12-29 15:47:14
70769385,70769378,2017-12-29 16:20:39
70769384,70769383,2017-12-29 16:52:47
70769387,70769383,2017-12-29 17:21:23
70769381,70769382,2017-12-29 17:55:18
70769381,70769386,2017-12-29 18:25:47
70769385,70769384,2017-12-29 18:55:06
70769387,70769380,2017-12-29 19:26:38
70769381,70769387,2017-12-29 19:57:16
70769387,70769381,2017-12-29 20:29:25
70769388,70769382,2017-12-29 20:59:52
70769388,70769385,2017-12-29 21:35:27
70769382,70769379,2017-12-29 22:08:01
70769378,70769385,2017-12-29 22:39:58
70769381,70769388,2017-12-29 23:13:54
70769380,70769387,2017-12-29 23:45:28
70769387,70769383,2017-12-30 00:13:12
70769384,70769381,2017-12-30 00:41:45
70769383,70769380,2017-12-30 01:12:27
70769386,70769386,2017-12-30 01:42:01
70769382,70769388,2017-12-30 02:16:11
70769382,70769379,2017-12-30 02:45:38
70769381,70769380,2017-12-30 03:15:12
70769384,70769380,2017-12-30 03:47:23
70769382,70769383,2017-12-30 04:19:12
70769378,70769386,2017-12-30 04:51:15
70769380,70769387,2017-12-30 05:22:58
70769379,70769383,2017-12-30 05:50:38
70769381,70769384,2017-12-30 06:19:57
70769385,70769381,2017-12-30 06:48:26
70769379,70769384,2017-12-30 07:19:23
70769381,70769382,2017-12-30 07:51:07
70769388,70769383,2017-12-30 08:20:33
70769384,70769379,2017-12-30 08:55:37
70769386,70769384,2017-12-30 09:25:48
70769386,70769381,2017-12-30 09:56:31
70769387,70769386,2017-12-30 10:27:49
70769384,70769386,2017-12-30 10:59:37
70769382,70769379,2017-12-30 11:30:21
70769386,70769387,2017-12-30 12:00:09
70769386,70769383,2017-12-30 12:28:46
70769385,70769384,2017-12-30 12:59:37
70769380,70769387,2017-12-30 13:33:29
70769386,70769381,2017-12-30 14:03:26
70769378,70769382,2017-12-30 14:30:58
70769385,70769387,2017-12-30 15:01:42
70769387,70769383,2017-12-30 15:33:52
70769382,70769386,2017-12-30 16:03:47
70769385,70769382,2017-12-30 16:33:20
70769381,70769384,2017-12-30 17:01:44
70769386,70769381,2017-12-30 17:34:06
70769385,70769387,2017-12-30 18:04:15
70769378,70769386,2017-12-30 18:33:53
70769383,70769388,2017-12-30 19:05:06
70769382,70769380,2017-12-30 19:36:32
70769383,70769385,2017-12-30 20:08:47
70769382,70769378,2017-12-30 20:42:38
70769382,70769388,2017-12-30 21:10:57
70769382,70769384,2017-12-30 21:45:46
70769387,70769380,2017-12-30 22:14:54
70769388,70769378,2017-12-30 22:45:01
70769386,70769384,2017-12-30 23:19:48
70769385,70769386,2017-12-30 23:52:10
70769386,70769387,2017-12-31 00:25:33
70769381,70769388,2017-12-31 00:59:50
70769387,70769381,2017-12-31 01:29:02
70769384,70769378,2017-12-31 01:57:50
70769378,70769382,2017-12-31 02:30:05
70769388,70769379,2017-12-31 03:00:25
70769380,70769382,2017-12-31 03:29:23
70769380,70769387,2017-12-31 04:00:30
70769382,70769382,2017-12-31 04:32:26
70769382,70769381,2017-12-31 05:04:19
70769387,70769380,2017-12-31 05:37:01
70769379,70769388,2017-12-31 06:08:01
70769382,70769378,2017-12-31 06:38:33
70769378,70769387,2017-12-31 07:07:18
70769379,70769388,2017-12-31 07:36:37
70769379,70769379,2017-12-31 08:05:28
70769380,70769388,2017-12-31 08:32:56
70769382,70769383,2017-12-31 09:04:27
70769388,70769383,2017-12-31 09:33:44
70769380,70769380,2017-12-31 10:05:10
70769383,70769382,2017-12-31 10:38:30
70769383,70769386,2017-12-31 11:09:34
70769378,70769378,2017-12-31 11:36:51
70769385,70769387,2017-12-31 12:09:51
70769384,70769386,2017-12-31 12:40:07
70769384,70769379,2017-12-31 13:14:46
70769378,70769385,2017-12-31 13:47:05
70769388,70769386,2017-12-31 14:13:36
70769378,70769385,2017-12-31 14:48:05
70769382,70769384,2017-12-31 15:20:23
70769382,70769384,2017-12-31 15:52:37
70769383,70769383,2017-12-31 16:23:48
70769386,70769378,2017-12-31 16:55:31
70769382,70769379,2017-12-31 17:27:38
70769378,70769381,2017-12-31 17:56:17
70769378,70769384,2017-12-31 18:25:14
70769378,70769388,2017-12-31 18:56:03
70769380,70769379,2017-12-31 19:26:54
70769388,70769380,2017-12-31 19:59:04
70769380,70769381,2017-12-31 20:31:51
70769384,70769383,2017-12-31 21:00:04
70769379,70769383,2017-12-31 21:34:17
70769386,70769385,2017-12-31 22:06:48
70769379,70769381,2017-12-31 22:36:23
70769388,70769382,2017-12-31 23:06:30
70769378,70769379,2017-12-31 23:40:54
70769384,70769380,2018-01-01 00:13:29
70769385,70769383,2018-01-01 00:45:29
70769381,70769381,2018-01-01 01:15:24
70769384,70769379,2018-01-01 01:47:37
70769387,70769382,2018-01-01 02:16:02
70769378,70769383,2018-01-01 02:48:35
70769381,70769379,2018-01-01 03:19:49
70769388,70769379,2018-01-01 03:52:11
70769381,70769378,2018-01-01 04:21:38
70769386,70769380,2018-01-01 04:53:18
70769387,70769383,2018-01-01 05:22:51
70769385,70769379,2018-01-01 05:53:13
70769382,70769388,2018-01-01 06:23:46
70769382,70769381,2018-01-01 06:54:50
70769382,70769387,2018-01-01 07:25:29
70769380,70769383,2018-01-01 07:54:47
70769383,70769386,2018-01-01 08:20:56
70769385,70769378,2018-01-01 08:50:36
70769385,70769380,2018-01-01 09:21:21
70769382,70769386,2018-01-01 09:51:37
70769381,70769381,2018-01-01 10:25:42
70769384,70769381,2018-01-01 11:00:37
70769387,70769387,2018-01-01 11:30:01
70769380,70769378,2018-01-01 12:02:49
70769383,70769384,2018-01-01 12:34:12
70769387,70769386,2018-01-01 13:06:29
70769388,70769378,2018-01-01 13:40:08
70769382,70769385,2018-01-01 14:10:51
70769383,70769379,2018-01-01 14:38:30
70769383,70769388,2018-01-01 15:12:17
70769386,70769383,2018-01-01 15:39:59
70769384,70769381,2018-01-01 16:09:20
70769381,70769379,2018-01-01 16:40:38
70769388,70769378,2018-01-01 17:15:40
70769381,70769380,2018-01-01 17:48:16
70769386,70769378,2018-01-01 18:20:17
70769384,70769381,2018-01-01 18:53:09
70769388,70769383,2018-01-01 19:22:24
70769386,70769380,2018-01-01 19:52:04
70769379,70769384,2018-01-01 20:22:26
70769382,70769385,2018-01-01 20:53:02
70769379,70769380,2018-01-01 21:18:07
70769386,70769385,2018-01-01 21:51:12
70769388,70769387,2018-01-01 22:23:37
70769383,70769384,2018-01-01 22:54:39
70769380,70769382,2018-01-01 23:23:00
70769388,70769388,2018-01-01 23:54:19
70769385,70769382,2018-01-02 00:22:03
70769379,70769383,2018-01-02 00:50:10
70769378,70769381,2018-01-02 01:19:20
70769386,70769380,2018-01-02 01:46:01
70769382,70769383,2018-01-02 02:15:47
70769383,70769388,2018-01-02 02:48:14
70769379,70769384,2018-01-02 03:17:14
70769385,70769385,2018-01-02 03:48:42
70769385,70769386,2018-01-02 04:23:24
70769385,70769378,2018-01-02 04:57:18
70769382,70769384,2018-01-02 05:31:35
70769385,70769386,2018-01-02 06:05:19
70769388,70769379,2018-01-02 06:37:36
70769385,70769382,2018-01-02 07:06:46
70769387,70769379,2018-01-02 07:39:15
70769387,70769381,2018-01-02 08:11:09
70769386,70769383,2018-01-02 08:46:12
70769386,70769378,2018-01-02 09:17:40
70769386,70769387,2018-01-02 09:48:46
70769385,70769387,2018-01-02 10:21:20
70769386,70769383,2018-01-02 10:53:00
70769378,70769378,2018-01-02 11:25:12
70769386,70769378,2018-01-02 11:56:45
70769380,70769382,2018-01-02 12:26:38
70769385,70769379,2018-01-02 12:55:28
70769385,70769379,2018-01-02 13:24:47
70769380,70769379,2018-01-02 13:55:56
70769379,70769386,2018-01-02 14:24:28
70769383,70769387,2018-01-02 14:57:36
70769383,70769385,2018-01-02 15:28:42
70769388,70769378,2018-01-02 16:02:10
70769388,70769379,2018-01-02 16:32:09
70769388,70769382,2018-01-02 17:03:48
70769388,70769380,2018-01-02 17:33:31
70769388,70769378,2018-01-02 18:00:22
70769384,70769381,2018-01-02 18:33:45
70769382,70769388,2018-01-02 19:06:26
70769378,70769379,2018-01-02 19:37:02
70769378,70769384,2018-01-02 20:09:38
70769383,70769380,2018-01-02 20:37:33
70769388,70769387,2018-01-02 21:11:10
70769387,70769379,2018-01-02 21:41:33
70769379,70769386,2018-01-02 22:11:21
70769385,70769380,2018-01-02 22:43:13
70769379,70769383,2018-01-02 23:15:04
70769385,70769384,2018-01-02 23:49:57
70769382,70769378,2018-01-03 00:22:12
70769379,70769383,2018-01-03 00:54:31
70769387,70769380,2018-01-03 01:22:10
70769386,70769383,2018-01-03 01:52:06
70769380,70769382,2018-01-03 02:22:22
70769379,70769383,2018-01-03 02:53:56
70769379,70769387,2018-01-03 03:24:25
70769387,70769382,2018-01-03 03:54:19
70769387,70769378,2018-01-03 04:26:00
70769382,70769388,2018-01-03 04:55:48
70769387,70769382,2018-01-03 05:28:16
70769386,70769380,2018-01-03 05:58:28
70769378,70769382,2018-01-03 06:31:47
70769387,70769378,2018-01-03 07:03:41
70769387,70769388,2018-01-03 07:33:31
70769380,70769379,2018-01-03 08:00:28
70769379,70769381,2018-01-03 08:31:50
70769386,70769383,2018-01-03 09:04:49
70769388,70769385,2018-01-03 09:37:57
70769378,70769380,2018-01-03 10:06:36
70769383,70769384,2018-01-03 10:35:40
70769384,70769384,2018-01-03 11:04:40
70769382,70769385,2018-01-03 11:37:06
70769381,70769382,2018-01-03 12:05:43
70769386,70769385,2018-01-03 12:41:04
70769379,70769386,2018-01-03 13:12:51
70769380,70769387,2018-01-03 13:40:42
70769385,70769385,2018-01-03 14:10:29
70769382,70769383,2018-01-03 14:41:58
70769386,70769384,2018-01-03 15:15:04
70769379,70769378,2018-01-03 15:43:33
70769386,70769382,2018-01-03 16:12:10
70769380,70769381,2018-01-03 16:39:48
70769379,70769382,2018-01-03 17:10:47
70769385,70769387,2018-01-03 17:44:33
70769385,70769381,2018-01-03 18:13:56
70769385,70769382,2018-01-03 18:47:12
70769382,70769382,2018-01-03 19:22:05
70769383,70769386,2018-01-03 19:50:59
70769386,70769385,2018-01-03 20:23:46
70769388,70769379,2018-01-03 20:54:41
70769383,70769381,2018-01-03 21:25:18
70769388,70769378,2018-01-03 21:52:37
70769382,70769388,2018-01-03 22:26:04
70769386,70769387,2018-01-03 22:59:26
